user,repID,date_joined,last_login,cohort,MA.GoodatMath,MA.ImportantDoWell,MA.NaturallyBetter,MA.EffortImportant,MA.UnderstandQuickly,MA.ThinkCarefully,MA.PlugInNum,MA.PatternsOverCalc,MA.ExcitingIntimidating,SA.ChairParts,SA.SpatialRel,SA.Diagrams,howmanymath,mathposthigh,ratereading,gender,FathEd,MothEd,class,Ethnic,engfirst,A.Figure,A.Rotate,A.Letters,A.Vocab,PM.Arith,PM.XY,PM.Theta,PM.TTSinCos,PM.TTSides,PM.CTSinCos,PM.TrigRs,SM.XY,SM.Theta,SM.TTSinCos,SM.CTSinCos
2308,79462,4/20/2018 5:04,4/20/2018 5:04,Spr18,7 Strongly agree,7 Strongly agree,3 Somewhat disagree,7 Strongly agree,7 Strongly agree,7 Strongly agree,1 Strongly disagree,7 Strongly agree,7 Strongly agree,7 Strongly agree,7 Strongly agree,7 Strongly agree,4,5+,4 A little above average,1 Male,"6 MA/PhD, MD, MBA, JD",5 4-yr. college degree (BA/BS),5 Upper-middle class,4 Asian or Asian American,1 Yes,90,100,1.359606506,0.929305416,100,100,100,100,100,100,91.7,100,100,100,100
2310,79570,4/20/2018 17:46,4/20/2018 17:46,Spr18,5 Somewhat agree,7 Strongly agree,6 Agree,7 Strongly agree,4 Neither agree nor disagree,7 Strongly agree,1 Strongly disagree,6 Agree,4 Neither agree nor disagree,6 Agree,6 Agree,5 Somewhat agree,4,2,4 A little above average,1 Male,"6 MA/PhD, MD, MBA, JD","6 MA/PhD, MD, MBA, JD",4 Middle class,1 White/Caucasian,1 Yes,60,70,-0.073421728,1.217432745,0,50,100,0,100,0,41.7,40,100,0,33.3
2311,79738,4/20/2018 18:47,4/20/2018 18:47,Spr18,1 Strongly disagree,1 Strongly disagree,6 Agree,1 Strongly disagree,3 Somewhat disagree,3 Somewhat disagree,1 Strongly disagree,7 Strongly agree,7 Strongly agree,6 Agree,6 Agree,6 Agree,5+,5+,4 A little above average,2 Female,"6 MA/PhD, MD, MBA, JD","6 MA/PhD, MD, MBA, JD",6 Upper class,8 Other,0 No,95,95,1.075582892,0.358195888,81.2,90,91.7,100,100,33.3,41.7,60,100,100,22.2
2312,79747,4/20/2018 19:05,4/20/2018 19:05,Spr18,7 Strongly agree,7 Strongly agree,5 Somewhat agree,6 Agree,3 Somewhat disagree,6 Agree,3 Somewhat disagree,6 Agree,6 Agree,7 Strongly agree,7 Strongly agree,7 Strongly agree,5+,5+,5 Above average,2 Female,5 4-yr. college degree (BA/BS),"6 MA/PhD, MD, MBA, JD",5 Upper-middle class,1 White/Caucasian,1 Yes,55,85,-0.073421728,-0.21291364,90.6,80,91.7,100,100,44.4,16.7,50,100,100,100
2313,79438,4/21/2018 4:56,4/21/2018 4:57,Spr18,7 Strongly agree,6 Agree,6 Agree,5 Somewhat agree,3 Somewhat disagree,4 Neither agree nor disagree,2 Disagree,4 Neither agree nor disagree,6 Agree,6 Agree,5 Somewhat agree,5 Somewhat agree,5+,5+,4 A little above average,1 Male,3 Some college (1 yr.  - less than 2 yrs.),3 Some college (1 yr.  - less than 2 yrs.),5 Upper-middle class,1 White/Caucasian,0 No,70,90,1.075582892,1.36149641,100,100,91.7,100,100,100,83.3,100,100,100,100
2314,79858,4/21/2018 5:33,4/21/2018 5:33,Spr18,7 Strongly agree,7 Strongly agree,7 Strongly agree,7 Strongly agree,5 Somewhat agree,7 Strongly agree,7 Strongly agree,7 Strongly agree,1 Strongly disagree,7 Strongly agree,7 Strongly agree,7 Strongly agree,5+,1,5 Above average,2 Female,3 Some college (1 yr.  - less than 2 yrs.),1 Some high school or less,5 Upper-middle class,1 White/Caucasian,0 No,40,95,0.78725589,0.219277354,100,90,100,0,0,0,41.7,100,100,0,0
2316,79552,4/23/2018 1:42,5/16/2018 7:05,Spr18,4 Neither agree nor disagree,5 Somewhat agree,5 Somewhat agree,6 Agree,4 Neither agree nor disagree,4 Neither agree nor disagree,6 Agree,6 Agree,4 Neither agree nor disagree,5 Somewhat agree,5 Somewhat agree,5 Somewhat agree,4,3,3 Comparable/Average,1 Male,2 High school diploma,1 Some high school or less,2 Working class,4 Asian or Asian American,0 No,55,70,-0.073421728,1.788542273,93.8,30,33.3,33.3,66.7,22.2,50,60,100,66.7,22.2
2317,79915,4/23/2018 2:30,4/23/2018 2:30,Spr18,3 Somewhat disagree,4 Neither agree nor disagree,6 Agree,2 Disagree,6 Agree,6 Agree,2 Disagree,5 Somewhat agree,2 Disagree,7 Strongly agree,6 Agree,6 Agree,4,2,4 A little above average,2 Female,5 4-yr. college degree (BA/BS),5 4-yr. college degree (BA/BS),2 Working class,2 Black/African American,1 Yes,70,90,0.78725589,-0.356977304,93.8,90,100,100,100,11.1,25,90,100,66.7,77.8
2318,79297,4/23/2018 2:59,4/23/2018 2:59,Spr18,5 Somewhat agree,6 Agree,4 Neither agree nor disagree,6 Agree,5 Somewhat agree,5 Somewhat agree,2 Disagree,6 Agree,5 Somewhat agree,5 Somewhat agree,4 Neither agree nor disagree,5 Somewhat agree,4,1,4 A little above average,2 Female,3 Some college (1 yr.  - less than 2 yrs.),3 Some college (1 yr.  - less than 2 yrs.),2 Working class,1 White/Caucasian,0 No,75,85,0.498928888,-0.068849975,100,90,50,100,100,33.3,100,60,91.7,100,33.3
2320,79456,4/23/2018 19:06,4/23/2018 19:06,Spr18,6 Agree,7 Strongly agree,5 Somewhat agree,7 Strongly agree,5 Somewhat agree,7 Strongly agree,1 Strongly disagree,6 Agree,7 Strongly agree,6 Agree,5 Somewhat agree,6 Agree,5+,2,3 Comparable/Average,1 Male,"6 MA/PhD, MD, MBA, JD","6 MA/PhD, MD, MBA, JD",4 Middle class,4 Asian or Asian American,0 No,80,95,1.075582892,-0.784023167,96.9,90,91.7,100,100,55.6,100,100,100,100,55.6
2321,79096,4/23/2018 19:15,4/24/2018 0:41,Spr18,4 Neither agree nor disagree,7 Strongly agree,6 Agree,3 Somewhat disagree,3 Somewhat disagree,5 Somewhat agree,2 Disagree,5 Somewhat agree,5 Somewhat agree,6 Agree,6 Agree,6 Agree,4,1,3 Comparable/Average,1 Male,1 Some high school or less,1 Some high school or less,1 Lower class,4 Asian or Asian American,0 No,65,65,1.359606506,0.219277354,71.9,70,91.7,0,100,0,8.3,100,100,66.7,0
2322,79465,4/23/2018 20:00,4/23/2018 20:00,Spr18,5 Somewhat agree,5 Somewhat agree,7 Strongly agree,6 Agree,3 Somewhat disagree,7 Strongly agree,1 Strongly disagree,2 Disagree,6 Agree,5 Somewhat agree,2 Disagree,7 Strongly agree,4,2,5 Above average,2 Female,"6 MA/PhD, MD, MBA, JD",5 4-yr. college degree (BA/BS),5 Upper-middle class,4 Asian or Asian American,0 No,65,80,1.075582892,0.219277354,100,70,100,100,100,100,33.3,90,100,100,100
2323,79507,4/23/2018 20:29,4/23/2018 21:41,Spr18,3 Somewhat disagree,2 Disagree,4 Neither agree nor disagree,2 Disagree,2 Disagree,6 Agree,4 Neither agree nor disagree,4 Neither agree nor disagree,2 Disagree,6 Agree,6 Agree,2 Disagree,4,1,2 A little below average,2 Female,5 4-yr. college degree (BA/BS),5 4-yr. college degree (BA/BS),5 Upper-middle class,1 White/Caucasian,0 No,65,75,-0.073421728,1.07336908,90.6,100,33.3,0,100,0,41.7,90,100,0,0
2324,79375,4/24/2018 4:39,6/21/2018 11:45,Spr18,3 Somewhat disagree,5 Somewhat agree,6 Agree,5 Somewhat agree,5 Somewhat agree,6 Agree,3 Somewhat disagree,6 Agree,3 Somewhat disagree,3 Somewhat disagree,5 Somewhat agree,5 Somewhat agree,4,1,4 A little above average,2 Female,5 4-yr. college degree (BA/BS),5 4-yr. college degree (BA/BS),2 Working class,6 Pacific Islander,0 No,65,95,0.498928888,0.502259553,81.2,90,100,100,100,0,16.7,90,100,100,0
2326,79369,4/24/2018 21:18,4/24/2018 21:18,Spr18,6 Agree,6 Agree,3 Somewhat disagree,6 Agree,4 Neither agree nor disagree,6 Agree,2 Disagree,6 Agree,6 Agree,6 Agree,6 Agree,6 Agree,4,4,5 Above average,1 Male,1 Some high school or less,1 Some high school or less,2 Working class,4 Asian or Asian American,0 No,70,75,0.214905274,0.07521369,100,50,100,100,100,22.2,33.3,70,100,100,0
2327,79864,4/24/2018 22:16,4/24/2018 22:16,Spr18,4 Neither agree nor disagree,5 Somewhat agree,6 Agree,6 Agree,5 Somewhat agree,7 Strongly agree,5 Somewhat agree,4 Neither agree nor disagree,3 Somewhat disagree,2 Disagree,3 Somewhat disagree,6 Agree,3,1,5 Above average,2 Female,5 4-yr. college degree (BA/BS),5 4-yr. college degree (BA/BS),5 Upper-middle class,7 Multiracial or Multiethnic,1 Yes,70,90,1.075582892,-0.495895838,96.9,80,25,100,100,0,50,100,100,100,33.3
2328,79447,4/25/2018 16:20,4/25/2018 16:20,Spr18,4 Neither agree nor disagree,6 Agree,7 Strongly agree,5 Somewhat agree,6 Agree,6 Agree,4 Neither agree nor disagree,3 Somewhat disagree,2 Disagree,7 Strongly agree,5 Somewhat agree,6 Agree,4,1,3 Comparable/Average,2 Female,7 I don't know,3 Some college (1 yr.  - less than 2 yrs.),2 Working class,1 White/Caucasian,1 Yes,80,80,1.075582892,0.07521369,46.9,80,25,0,100,0,25,90,100,66.7,0
2330,79135,4/25/2018 18:28,4/25/2018 18:28,Spr18,1 Strongly disagree,1 Strongly disagree,7 Strongly agree,2 Disagree,4 Neither agree nor disagree,6 Agree,4 Neither agree nor disagree,4 Neither agree nor disagree,1 Strongly disagree,7 Strongly agree,6 Agree,2 Disagree,1,1,5 Above average,2 Female,7 I don't know,"6 MA/PhD, MD, MBA, JD",2 Working class,2 Black/African American,1 Yes,50,70,0.498928888,0.790386882,96.9,30,91.7,0,100,0,41.7,40,100,0,11.1
2331,79933,4/26/2018 21:43,4/26/2018 21:43,Spr18,4 Neither agree nor disagree,4 Neither agree nor disagree,5 Somewhat agree,6 Agree,4 Neither agree nor disagree,6 Agree,5 Somewhat agree,6 Agree,4 Neither agree nor disagree,5 Somewhat agree,4 Neither agree nor disagree,6 Agree,5+,1,3 Comparable/Average,2 Female,7 I don't know,5 4-yr. college degree (BA/BS),1 Lower class,4 Asian or Asian American,0 No,70,65,0.498928888,0.646323217,93.8,50,25,0,0,0,0,70,100,0,0
2332,79285,4/26/2018 22:16,6/17/2018 17:29,Spr18,3 Somewhat disagree,6 Agree,6 Agree,5 Somewhat agree,7 Strongly agree,6 Agree,5 Somewhat agree,4 Neither agree nor disagree,3 Somewhat disagree,5 Somewhat agree,5 Somewhat agree,5 Somewhat agree,2,2,5 Above average,2 Female,1 Some high school or less,5 4-yr. college degree (BA/BS),4 Middle class,4 Asian or Asian American,0 No,80,90,1.359606506,-0.068849975,100,90,100,100,100,11.1,41.7,90,100,100,33.3
2333,79339,4/27/2018 1:59,5/30/2018 1:55,Spr18,4 Neither agree nor disagree,7 Strongly agree,3 Somewhat disagree,6 Agree,5 Somewhat agree,5 Somewhat agree,2 Disagree,4 Neither agree nor disagree,2 Disagree,5 Somewhat agree,3 Somewhat disagree,5 Somewhat agree,2,2,3 Comparable/Average,2 Female,5 4-yr. college degree (BA/BS),3 Some college (1 yr.  - less than 2 yrs.),4 Middle class,1 White/Caucasian,1 Yes,80,60,-0.361748729,0.07521369,78.1,80,25,0,100,0,33.3,90,100,100,0
2334,79294,4/27/2018 3:38,6/12/2018 4:47,Spr18,2 Disagree,2 Disagree,5 Somewhat agree,2 Disagree,5 Somewhat agree,7 Strongly agree,6 Agree,5 Somewhat agree,2 Disagree,5 Somewhat agree,5 Somewhat agree,3 Somewhat disagree,4,2,3 Comparable/Average,2 Female,5 4-yr. college degree (BA/BS),5 4-yr. college degree (BA/BS),5 Upper-middle class,4 Asian or Asian American,0 No,75,30,-1.506449961,-1.067005366,84.4,10,75,100,100,0,25,40,91.7,100,0
2335,79189,4/27/2018 15:56,4/27/2018 17:06,Spr18,6 Agree,6 Agree,6 Agree,5 Somewhat agree,5 Somewhat agree,7 Strongly agree,2 Disagree,5 Somewhat agree,3 Somewhat disagree,6 Agree,5 Somewhat agree,7 Strongly agree,4,4,4 A little above average,2 Female,5 4-yr. college degree (BA/BS),3 Some college (1 yr.  - less than 2 yrs.),4 Middle class,4 Asian or Asian American,0 No,50,70,0.498928888,0.358195888,84.4,10,50,100,100,77.8,50,60,100,100,100
2336,79600,4/27/2018 16:51,4/27/2018 21:46,Spr18,6 Agree,6 Agree,6 Agree,4 Neither agree nor disagree,7 Strongly agree,7 Strongly agree,6 Agree,7 Strongly agree,6 Agree,5 Somewhat agree,6 Agree,6 Agree,4,2,4 A little above average,1 Male,7 I don't know,1 Some high school or less,2 Working class,3 Latino/Hispanic,0 No,80,95,0.78725589,0.219277354,100,70,83.3,100,100,0,8.3,80,100,100,0
2339,79555,4/27/2018 21:24,4/27/2018 21:24,Spr18,5 Somewhat agree,7 Strongly agree,7 Strongly agree,6 Agree,5 Somewhat agree,7 Strongly agree,6 Agree,2 Disagree,6 Agree,7 Strongly agree,4 Neither agree nor disagree,5 Somewhat agree,2,1,4 A little above average,2 Female,"6 MA/PhD, MD, MBA, JD",5 4-yr. college degree (BA/BS),5 Upper-middle class,2 Black/African American,1 Yes,60,80,0.498928888,0.790386882,93.8,90,75,33.3,100,22.2,16.7,80,100,100,22.2
2340,79171,4/27/2018 22:21,5/8/2018 2:17,Spr18,7 Strongly agree,6 Agree,5 Somewhat agree,6 Agree,5 Somewhat agree,6 Agree,2 Disagree,7 Strongly agree,7 Strongly agree,6 Agree,6 Agree,7 Strongly agree,5+,5+,5 Above average,2 Female,"6 MA/PhD, MD, MBA, JD","6 MA/PhD, MD, MBA, JD",5 Upper-middle class,4 Asian or Asian American,0 No,55,95,1.075582892,-0.495895838,96.9,70,100,100,100,100,50,80,100,100,100
2341,79444,4/27/2018 22:22,4/27/2018 22:22,Spr18,3 Somewhat disagree,2 Disagree,7 Strongly agree,5 Somewhat agree,7 Strongly agree,7 Strongly agree,7 Strongly agree,5 Somewhat agree,1 Strongly disagree,7 Strongly agree,7 Strongly agree,7 Strongly agree,3,3,3 Comparable/Average,2 Female,7 I don't know,"7 I don,??t know",2 Working class,1 White/Caucasian,1 Yes,45,55,0.214905274,-0.495895838,90.6,0,25,0,100,11.1,33.3,40,91.7,0,0
2342,79720,4/27/2018 22:51,4/27/2018 23:04,Spr18,7 Strongly agree,7 Strongly agree,5 Somewhat agree,3 Somewhat disagree,5 Somewhat agree,7 Strongly agree,1 Strongly disagree,7 Strongly agree,7 Strongly agree,6 Agree,6 Agree,7 Strongly agree,5+,5+,2 A little below average,2 Female,5 4-yr. college degree (BA/BS),4 2-yr. college degree (AA),4 Middle class,4 Asian or Asian American,0 No,65,85,1.359606506,-1.067005366,100,100,100,100,33.3,55.6,100,90,100,66.7,55.6
2343,79702,4/28/2018 8:30,4/28/2018 8:30,Spr18,6 Agree,6 Agree,7 Strongly agree,7 Strongly agree,5 Somewhat agree,6 Agree,3 Somewhat disagree,7 Strongly agree,6 Agree,6 Agree,5 Somewhat agree,7 Strongly agree,2,5+,4 A little above average,1 Male,5 4-yr. college degree (BA/BS),2 High school diploma,4 Middle class,4 Asian or Asian American,1 Yes,80,100,1.075582892,0.07521369,100,60,91.7,100,100,77.8,66.7,90,100,100,77.8
2344,79282,4/29/2018 17:17,4/29/2018 17:17,Spr18,5 Somewhat agree,7 Strongly agree,6 Agree,7 Strongly agree,5 Somewhat agree,7 Strongly agree,2 Disagree,5 Somewhat agree,7 Strongly agree,7 Strongly agree,6 Agree,6 Agree,3,1,5 Above average,1 Male,2 High school diploma,2 High school diploma,4 Middle class,1 White/Caucasian,0 No,85,55,0.498928888,-0.21291364,87.5,100,100,0,100,0,25,90,100,0,0
2347,79213,4/30/2018 1:22,4/30/2018 1:22,Spr18,5 Somewhat agree,4 Neither agree nor disagree,6 Agree,6 Agree,2 Disagree,6 Agree,2 Disagree,2 Disagree,3 Somewhat disagree,5 Somewhat agree,5 Somewhat agree,6 Agree,4,5+,4 A little above average,1 Male,5 4-yr. college degree (BA/BS),4 2-yr. college degree (AA),4 Middle class,3 Latino/Hispanic,1 Yes,65,100,1.075582892,0.219277354,96.9,70,91.7,100,100,66.7,83.3,20,100,100,100
2349,79651,4/30/2018 17:04,4/30/2018 17:04,Spr18,6 Agree,6 Agree,6 Agree,5 Somewhat agree,6 Agree,6 Agree,6 Agree,6 Agree,6 Agree,5 Somewhat agree,5 Somewhat agree,6 Agree,5+,1,4 A little above average,1 Male,1 Some high school or less,1 Some high school or less,3 Lower-middle class,3 Latino/Hispanic,0 No,30,80,0.498928888,-0.784023167,68.8,50,25,0,100,0,41.7,60,100,0,0
2350,79513,4/30/2018 22:23,5/24/2018 4:44,Spr18,6 Agree,6 Agree,2 Disagree,7 Strongly agree,2 Disagree,7 Strongly agree,2 Disagree,5 Somewhat agree,6 Agree,6 Agree,5 Somewhat agree,5 Somewhat agree,3,3,3 Comparable/Average,2 Female,1 Some high school or less,2 High school diploma,1 Lower class,3 Latino/Hispanic,0 No,90,65,1.075582892,0.07521369,93.8,50,25,0,0,0,50,30,100,0,0
2351,79267,5/1/2018 1:35,5/1/2018 1:35,Spr18,2 Disagree,5 Somewhat agree,5 Somewhat agree,5 Somewhat agree,4 Neither agree nor disagree,6 Agree,2 Disagree,5 Somewhat agree,5 Somewhat agree,6 Agree,3 Somewhat disagree,5 Somewhat agree,3,1,5 Above average,2 Female,"6 MA/PhD, MD, MBA, JD","6 MA/PhD, MD, MBA, JD",5 Upper-middle class,8 Other,0 No,80,55,0.498928888,1.932605937,90.6,10,33.3,100,100,11.1,33.3,0,100,100,66.7
2352,79330,5/1/2018 8:19,5/1/2018 8:19,Spr18,2 Disagree,5 Somewhat agree,5 Somewhat agree,4 Neither agree nor disagree,2 Disagree,6 Agree,6 Agree,5 Somewhat agree,3 Somewhat disagree,7 Strongly agree,6 Agree,6 Agree,4,4,3 Comparable/Average,1 Male,"6 MA/PhD, MD, MBA, JD",5 4-yr. college degree (BA/BS),4 Middle class,3 Latino/Hispanic,0 No,85,100,0.498928888,-0.068849975,87.5,100,91.7,0,100,0,41.7,50,91.7,100,44.4
2353,60172,5/1/2018 21:13,5/1/2018 21:13,Spr18,6 Agree,5 Somewhat agree,5 Somewhat agree,5 Somewhat agree,6 Agree,5 Somewhat agree,2 Disagree,6 Agree,5 Somewhat agree,7 Strongly agree,3 Somewhat disagree,6 Agree,5+,3,3 Comparable/Average,2 Female,2 High school diploma,"6 MA/PhD, MD, MBA, JD",3 Lower-middle class,1 White/Caucasian,1 Yes,60,85,1.075582892,0.929305416,100,70,75,0,100,0,16.7,90,100,66.7,33.3
2354,79210,5/2/2018 3:22,5/25/2018 0:16,Spr18,5 Somewhat agree,6 Agree,6 Agree,4 Neither agree nor disagree,4 Neither agree nor disagree,5 Somewhat agree,5 Somewhat agree,5 Somewhat agree,4 Neither agree nor disagree,7 Strongly agree,5 Somewhat agree,6 Agree,3,5+,3 Comparable/Average,2 Female,1 Some high school or less,1 Some high school or less,2 Working class,4 Asian or Asian American,0 No,70,85,0.78725589,-0.068849975,96.9,90,25,66.7,66.7,22.2,16.7,80,100,66.7,22.2
2356,79300,5/2/2018 5:49,5/2/2018 5:49,Spr18,7 Strongly agree,7 Strongly agree,7 Strongly agree,6 Agree,7 Strongly agree,7 Strongly agree,1 Strongly disagree,5 Somewhat agree,7 Strongly agree,7 Strongly agree,6 Agree,6 Agree,5+,5+,4 A little above average,1 Male,"6 MA/PhD, MD, MBA, JD","6 MA/PhD, MD, MBA, JD",5 Upper-middle class,1 White/Caucasian,1 Yes,65,95,0.78725589,-0.356977304,93.8,90,100,100,100,100,83.3,40,100,100,100
2357,79426,5/2/2018 15:55,5/6/2018 16:58,Spr18,6 Agree,7 Strongly agree,1 Strongly disagree,6 Agree,6 Agree,7 Strongly agree,1 Strongly disagree,4 Neither agree nor disagree,7 Strongly agree,7 Strongly agree,6 Agree,7 Strongly agree,2,4,3 Comparable/Average,2 Female,2 High school diploma,2 High school diploma,4 Middle class,4 Asian or Asian American,0 No,50,75,-0.934099345,-1.067005366,87.5,0,83.3,100,100,11.1,25,0,100,100,11.1
2359,79924,5/3/2018 2:31,7/8/2018 4:09,Spr18,3 Somewhat disagree,5 Somewhat agree,6 Agree,7 Strongly agree,7 Strongly agree,6 Agree,6 Agree,4 Neither agree nor disagree,2 Disagree,6 Agree,6 Agree,5 Somewhat agree,3,1,5 Above average,1 Male,1 Some high school or less,2 High school diploma,3 Lower-middle class,4 Asian or Asian American,1 Yes,60,65,1.075582892,-0.21291364,90.6,100,25,100,100,11.1,8.3,90,100,100,100
2360,79099,5/3/2018 3:24,5/3/2018 3:24,Spr18,5 Somewhat agree,3 Somewhat disagree,6 Agree,7 Strongly agree,6 Agree,6 Agree,3 Somewhat disagree,4 Neither agree nor disagree,3 Somewhat disagree,5 Somewhat agree,6 Agree,6 Agree,4,4,5 Above average,2 Female,2 High school diploma,2 High school diploma,5 Upper-middle class,3 Latino/Hispanic,1 Yes,40,60,1.075582892,0.790386882,84.4,60,25,0,0,0,8.3,90,100,100,44.4
2361,79918,5/3/2018 23:12,5/3/2018 23:12,Spr18,5 Somewhat agree,4 Neither agree nor disagree,6 Agree,4 Neither agree nor disagree,5 Somewhat agree,5 Somewhat agree,5 Somewhat agree,5 Somewhat agree,3 Somewhat disagree,5 Somewhat agree,5 Somewhat agree,6 Agree,4,3,5 Above average,1 Male,5 4-yr. college degree (BA/BS),"6 MA/PhD, MD, MBA, JD",6 Upper class,1 White/Caucasian,1 Yes,55,85,0.498928888,0.07521369,93.8,60,100,100,100,22.2,41.7,100,100,100,33.3
2362,79351,5/3/2018 23:29,5/3/2018 23:29,Spr18,6 Agree,6 Agree,7 Strongly agree,6 Agree,3 Somewhat disagree,6 Agree,3 Somewhat disagree,3 Somewhat disagree,2 Disagree,7 Strongly agree,6 Agree,6 Agree,4,4,2 A little below average,1 Male,2 High school diploma,2 High school diploma,2 Working class,3 Latino/Hispanic,1 Yes,80,80,1.075582892,-0.068849975,78.1,0,25,0,100,11.1,41.7,90,100,100,11.1
2364,79399,5/5/2018 0:53,5/5/2018 0:53,Spr18,6 Agree,5 Somewhat agree,6 Agree,4 Neither agree nor disagree,4 Neither agree nor disagree,5 Somewhat agree,3 Somewhat disagree,6 Agree,5 Somewhat agree,6 Agree,6 Agree,6 Agree,4,3,4 A little above average,3 Other,"6 MA/PhD, MD, MBA, JD","6 MA/PhD, MD, MBA, JD",2 Working class,1 White/Caucasian,1 Yes,90,100,1.075582892,1.07336908,96.9,90,25,100,100,66.7,58.3,90,100,100,66.7
2365,79177,5/5/2018 19:04,5/5/2018 19:04,Spr18,5 Somewhat agree,6 Agree,7 Strongly agree,6 Agree,6 Agree,6 Agree,5 Somewhat agree,5 Somewhat agree,2 Disagree,5 Somewhat agree,5 Somewhat agree,6 Agree,1,3,5 Above average,2 Female,1 Some high school or less,1 Some high school or less,2 Working class,1 White/Caucasian,1 Yes,50,85,0.78725589,0.358195888,87.5,50,25,0,100,11.1,8.3,70,58.3,0,0
2366,79378,5/6/2018 6:27,5/6/2018 6:27,Spr18,6 Agree,6 Agree,6 Agree,4 Neither agree nor disagree,3 Somewhat disagree,6 Agree,3 Somewhat disagree,6 Agree,6 Agree,6 Agree,6 Agree,6 Agree,3,3,3 Comparable/Average,1 Male,2 High school diploma,2 High school diploma,2 Working class,4 Asian or Asian American,0 No,85,85,-0.645772343,0.929305416,100,50,100,100,100,100,58.3,30,100,100,100
2367,79327,5/6/2018 15:28,5/6/2018 15:28,Spr18,1 Strongly disagree,2 Disagree,1 Strongly disagree,7 Strongly agree,6 Agree,2 Disagree,7 Strongly agree,7 Strongly agree,1 Strongly disagree,7 Strongly agree,6 Agree,7 Strongly agree,4,3,5 Above average,1 Male,"6 MA/PhD, MD, MBA, JD","6 MA/PhD, MD, MBA, JD",5 Upper-middle class,3 Latino/Hispanic,0 No,30,75,-0.361748729,-1.643260024,6.2,0,33.3,0,0,0,33.3,0,25,0,0
2368,79759,5/6/2018 21:11,5/13/2018 20:58,Spr18,6 Agree,7 Strongly agree,7 Strongly agree,6 Agree,6 Agree,7 Strongly agree,6 Agree,6 Agree,4 Neither agree nor disagree,6 Agree,6 Agree,6 Agree,3,1,3 Comparable/Average,2 Female,1 Some high school or less,5 4-yr. college degree (BA/BS),4 Middle class,4 Asian or Asian American,1 Yes,55,60,-1.222426347,1.36149641,68.8,0,25,0,0,0,25,20,100,0,0
2369,79537,5/6/2018 22:30,5/25/2018 22:56,Spr18,2 Disagree,6 Agree,2 Disagree,2 Disagree,2 Disagree,5 Somewhat agree,6 Agree,2 Disagree,1 Strongly disagree,5 Somewhat agree,4 Neither agree nor disagree,2 Disagree,3,1,3 Comparable/Average,2 Female,"6 MA/PhD, MD, MBA, JD","6 MA/PhD, MD, MBA, JD",5 Upper-middle class,1 White/Caucasian,0 No,65,55,-0.073421728,-0.21291364,75,60,58.3,0,0,0,58.3,90,83.3,0,0
2370,79606,5/7/2018 17:58,5/7/2018 17:58,Spr18,5 Somewhat agree,5 Somewhat agree,6 Agree,7 Strongly agree,3 Somewhat disagree,6 Agree,7 Strongly agree,4 Neither agree nor disagree,2 Disagree,7 Strongly agree,6 Agree,5 Somewhat agree,4,3,3 Comparable/Average,2 Female,1 Some high school or less,1 Some high school or less,3 Lower-middle class,4 Asian or Asian American,0 No,85,85,0.214905274,1.36149641,90.6,80,100,100,100,44.4,25,90,100,100,55.6
2371,79258,5/8/2018 15:00,5/8/2018 15:00,Spr18,3 Somewhat disagree,7 Strongly agree,6 Agree,7 Strongly agree,6 Agree,6 Agree,6 Agree,6 Agree,5 Somewhat agree,6 Agree,5 Somewhat agree,3 Somewhat disagree,3,1,3 Comparable/Average,2 Female,"6 MA/PhD, MD, MBA, JD","6 MA/PhD, MD, MBA, JD",6 Upper class,1 White/Caucasian,0 No,65,75,-1.794776963,-1.067005366,96.9,10,25,0,100,11.1,25,0,100,0,0
2372,79525,5/9/2018 22:41,5/9/2018 22:41,Spr18,6 Agree,5 Somewhat agree,7 Strongly agree,7 Strongly agree,5 Somewhat agree,6 Agree,6 Agree,6 Agree,5 Somewhat agree,7 Strongly agree,6 Agree,7 Strongly agree,4,3,4 A little above average,1 Male,"6 MA/PhD, MD, MBA, JD",4 2-yr. college degree (AA),4 Middle class,4 Asian or Asian American,1 Yes,55,55,0.214905274,0.219277354,87.5,80,100,33.3,100,0,33.3,90,100,100,66.7
2373,79231,5/10/2018 16:27,5/10/2018 16:27,Spr18,6 Agree,4 Neither agree nor disagree,6 Agree,5 Somewhat agree,4 Neither agree nor disagree,2 Disagree,2 Disagree,6 Agree,6 Agree,6 Agree,4 Neither agree nor disagree,6 Agree,3,2,3 Comparable/Average,2 Female,5 4-yr. college degree (BA/BS),1 Some high school or less,2 Working class,4 Asian or Asian American,0 No,75,85,1.647933507,1.217432745,93.8,90,100,100,100,11.1,50,80,100,100,22.2
