id_code,user,chairparts,spatialrel,diagrams,math1,math2,math3,math4,math5,math6,math7,math8,math9,math10,math11,math14,math15,math16,howmanymath,mathposthigh,ratereading,FathEd,MothEd,Income,class,gender,comfyspkreadeng,Ethnic
76120,#N/A,6,5,7,6,7,6,6,5,5,6,5,4,2,Introduction to Statistics,"4, 5","Calculus in 2016, Statistics in 2017",[Decline to Answer],4,2,4,5,6,12,4,2,1,4
76123,1634,5,6,6,3,7,7,7,6,7,3,6,2,2,Statistics,"1, 2, 3, 5",Statistics in 2017,[Decline to Answer],4,2,4,7,3,2,1,2,1,4
76126,1850,6,5,6,5,6,7,3,5,7,3,6,6,2,Not taking a math class,"1, 2, 5",[Decline to Answer],[Decline to Answer],4,3,3,7,3,8,4,2,1,2
76129,#N/A,5,5,5,5,5,5,3,5,7,3,3,5,2,Calculus,"1, 2, 3, 4","Algebra 2009, Geometry 2010, Pre-Calculus 2011, Calculus 2012",[Decline to Answer],4,4,3,2,2,6,4,1,1,4
76132,1638,2,6,6,5,5,6,6,5,6,6,6,5,2,pre calculus in high school,"1, 2, 3","algebra in 1973, geometry in 1974, pre calc in 1975",[Decline to Answer],3,1,5,2,2,2,3,1,1,1
76138,2130,6,4,5,6,7,6,5,5,6,4,6,6,2,Math Analysis,"1, 2, 3",[Decline to Answer],[Decline to Answer],3,1,3,1,2,3,2,1,1,3
76141,1731,5,6,4,3,7,6,6,3,6,3,5,3,2,Pre-Algebra,6,Pre-algebra 1991,Pre-Algebra in high school,3,1,4,1,1,3,2,2,1,3
76144,1729,5,4,6,6,7,3,7,5,2,4,3,4,1,Calculus,"1, 2, 3, 4","Algebra in 2002, Geometry in 2002, Pre-calculus/Trigonometry in 2016, calculus in 2017",[Decline to Answer],5,5,2,3,2,1,4,2,1,4
76147,#N/A,6,6,6,5,5,6,6,3,6,4,4,5,1,ELEMENTARY STATISTICS	,"1, 2, 5",Intermediate Algebra 2017 Statistics,[Decline to Answer],3,3,3,1,1,5,3,2,1,3
76150,1757,5,6,5,5,3,6,3,6,6,6,4,2,2,statistics,"1, 2, 5","algebra in 2010, geometry and statistics 2011",[Decline to Answer],4,5,3,2,4,14,2,1,1,4
76153,1635,4,6,6,7,7,7,3,7,6,6,6,6,1,Calc 2 and Linear Algebra,"1, 2, 3, 4, 5, 6","Algebra in 2013, Geometry in 2012, Pre-Calc in 2014, Calc in 2015, Stats in 2016",[Decline to Answer],4,5,4,6,6,13,4,1,1,4
76156,1749,6,4,6,2,4,5,6,6,6,4,6,2,2,STATISTICS,"3, 5","Pre-Calculus in 2017, Statistics in 2017",/,1,4,3,2,2,6,2,2,1,4
76159,1636,6,6,6,5,5,6,6,6,6,6,6,6,2,Calculus,"1, 2, 4, 5","Calculus and Sta in 2016,2017",[Decline to Answer],2,4,3,3,1,11,5,2,1,4
76162,1736,6,6,6,2,5,6,3,6,6,6,6,6,2,i dont take any,6,[Decline to Answer],[Decline to Answer],3,1,4,3,1,14,2,2,1,3
76165,1717,7,5,6,1,5,7,3,7,6,6,5,1,1,elementary algebra,"1, 2, 3","algebra 2017, geometry 2010, trigonometry 2011",[Decline to Answer],3,1,4,2,2,6,3,2,1,4
76168,1816,4,4,4,4,4,4,4,4,5,5,5,5,2,statistics,"1, 2, 3, 4, 5",statistics,[Decline to Answer],4,4,3,1,1,14,2,2,1,3
76171,#N/A,6,6,6,5,7,6,7,6,7,6,6,4,2,Elementary Statistics and Probability,"1, 2, 3, 5",2016,[Decline to Answer],4,2,5,1,2,5,2,2,1,4
76174,1649,6,7,7,1,3,6,2,4,5,5,2,1,2,Statistics in 2016,"1, 2, 3, 5",2016,[Decline to Answer],4,2,3,1,3,10,4,2,1,3
76177,1700,7,7,7,5,6,6,6,5,6,6,6,6,2,Na,2,2002 algebra,Na,3,1,3,2,2,11,2,2,1,5
76180,1755,6,7,6,7,6,6,3,5,7,2,3,6,1,Calculus-Based Introductory Probability and Statistics,"1, 2, 3, 4, 5","Algebra 2007, Geometry 2008, Pre-Calculus/Triginometry 2009, Calculus in 2011, Statistics 2012",[Decline to Answer],5,4,4,5,4,11,4,1,1,4
76183,1672,6,4,5,4,5,6,4,5,6,3,5,3,2,Algebra 2,6,[Decline to Answer],[Decline to Answer],3,1,5,3,1,4,3,2,1,3
76186,#N/A,2,2,5,4,6,5,6,3,6,5,4,2,1,Intermediate Algebra,"1, 2, 3","Geometry 2013, Algebra 2014, Pre-Calculus 2015",[Decline to Answer],3,1,3,5,5,11,4,2,1,4
76189,1830,2,2,6,1,3,7,6,4,6,6,2,1,1,Statistics,"1, 2, 3, 5","Geometry in 2009, Trigonometry in 2010, Algebra in 2017, Statistics 2017",[Decline to Answer],4,2,5,4,6,13,6,2,1,7
76192,#N/A,1,1,5,1,5,7,2,5,6,5,2,1,2,Algebra 2 in 2015,"1, 2",Algebra 2 in 2015,[Decline to Answer],3,1,5,5,6,12,6,2,1,5
76195,#N/A,6,6,3,1,5,5,5,5,5,4,3,1,2,geometry,"1, 2",[Decline to Answer],[Decline to Answer],2,1,3,7,7,14,3,2,1,7
76198,1698,4,4,2,1,7,7,2,7,6,7,4,1,1,Elementary Algebra,"1, 2, 5","Geometry 2014, Algebra 2015, Statistics 2016",[Decline to Answer],3,4,4,1,1,4,2,2,1,4
76201,1739,5,6,7,6,6,7,2,2,4,5,5,3,1,Geometry independent study,"1, 2, 3",Algebra in 2014 Geometry 2015 algebra 2 2016 Trig/preclac 2017,[Decline to Answer],4,1,4,6,5,12,5,2,1,1
76204,1737,6,5,7,5,6,6,4,6,7,5,6,5,2,Calculus,"1, 2, 3, 4","Algebra in 2011, Geometry 2013, Pre-calculus/trigonometry in 2014-2015, Calculus in 2016",[Decline to Answer],4,1,3,5,4,8,4,2,1,4
76207,1707,6,5,5,6,7,7,4,4,6,5,6,6,1,Pre-Calculus,"1, 2",Algebra II and Trigonometry in 2015-2016,[Decline to Answer],2,1,5,6,5,7,4,1,1,4
76210,#N/A,3,5,6,5,4,5,3,5,5,2,4,5,2,"It's been so long since college, I don't recall the last math course I've taken","1, 2, 3, 5",1985,[Decline to Answer],4,3,5,6,5,11,5,2,1,4
76213,1678,6,6,3,7,7,5,6,6,6,3,5,7,1,Algebra,"1, 2, 3, 4, 5","Algebra 2017, Geometry 2010, Pre-Calc 2011, Calculus 2013-2014, Statistics 2015",[Decline to Answer],4,2,5,2,5,11,4,2,1,7
76216,#N/A,6,4,6,3,6,2,2,6,6,5,3,5,2,Statistics,"1, 2, 3, 5","Geometry 2012, Algebra 2013, Pre-Calculus/Trigonometry 2015, Statistics 2016",[Decline to Answer],4,1,4,7,2,4,2,2,1,3
76219,#N/A,5,5,6,1,5,6,6,6,6,5,5,1,1,Elementary Math 903,1,Algebra in 2013,[Decline to Answer],4,1,3,1,3,14,3,2,1,3
76222,#N/A,3,4,6,1,7,7,3,4,7,4,4,1,2,non credit math at foothill.,"1, 2",geometry 2011 algebra 2 2012,[Decline to Answer],3,1,3,2,4,12,5,2,1,8
76225,1656,1,7,7,5,7,6,3,4,7,5,3,2,2,Pre calc 2012,"1, 2, 3",pre calc 2012,[Decline to Answer],3,1,4,5,2,11,5,2,1,7
76228,#N/A,7,7,7,6,7,7,5,5,7,1,3,7,1,multivariable calculus,"1, 3, 4",2014 algebra 2015 pre calculus 2016 calculus,[Decline to Answer],4,1,5,6,2,3,3,1,1,4
76237,#N/A,1,4,6,3,3,6,5,5,6,4,3,1,2,Statistics,"1, 2, 5","Geometry 2014, Algebra 2015,  statistics 2016",none,4,1,3,1,3,3,3,2,1,7
76243,1771,6,6,7,5,6,1,6,4,6,4,4,4,2,no math classes at this time,1,[Decline to Answer],[Decline to Answer],3,1,4,7,7,14,5,2,1,1
76246,1691,3,6,7,5,5,2,7,2,7,3,6,3,2,Geometry,"1, 2, 3, 5",[Decline to Answer],[Decline to Answer],3,2,5,5,4,7,4,2,1,1
76249,#N/A,4,4,6,3,6,5,7,3,6,3,6,2,1,Math for elementary school teachers,"1, 2, 3","Geometry in 2010, trigonomotry in 2015",[Decline to Answer],3,3,5,3,6,9,3,2,1,4
76252,1783,5,5,5,4,5,4,5,5,5,5,5,5,1,stastistics,"4, 5","calculus in 2016, statistics in 2017",[Decline to Answer],5,5,3,4,5,14,4,1,1,4
76255,1725,3,3,5,5,6,7,3,3,6,4,5,3,2,algebra 2,"1, 2, 6",[Decline to Answer],[Decline to Answer],3,2,3,4,4,10,4,2,1,1
76258,#N/A,4,4,1,3,7,6,3,6,7,2,6,1,2,statistics,"1, 2, 3, 5",statistics 2017,[Decline to Answer],3,2,3,7,1,5,2,2,1,3
76261,1781,5,6,7,3,5,5,7,2,7,1,7,2,1,Statistics,"1, 2, 3, 4, 5","Algebra, Geometry, Pre-Calc/Trig, Calculus, 1995-2000, Statistics currently",[Decline to Answer],4,5,5,1,5,8,3,2,1,8
76264,1724,5,5,6,5,6,3,6,2,4,2,6,2,2,not currently enrolled in a math course,"1, 5","algebra 2016, statistics 2017",[Decline to Answer],4,2,5,2,2,14,5,2,1,1
76267,#N/A,6,5,6,5,5,6,7,7,6,5,5,4,1,Pre-calculus,"1, 2, 3",[Decline to Answer],[Decline to Answer],3,1,4,1,5,10,3,1,1,4
76270,#N/A,2,3,6,5,5,7,5,6,6,7,7,2,2,Elementary Statistics,"1, 2, 3, 5","Algebra in 2013, Geometry in 2014, Pre-Calculus/Trigonometry in 2015 & 2016, Statistics in 2017",[Decline to Answer],4,1,4,6,4,11,5,2,1,7
76273,#N/A,5,5,6,2,6,6,4,6,7,6,4,3,1,In-termed Algebra,"1, 2","Algebra in 2012, Geometry 2013",[Decline to Answer],2,5,3,2,1,1,4,2,1,4
76276,1639,6,5,7,4,5,6,5,6,7,6,5,1,1,Intermediate Algebra,1,2017,[Decline to Answer],3,1,4,1,1,5,3,2,1,9
76279,1742,7,6,6,5,6,5,2,5,7,5,4,2,2,Statistics,"1, 2, 5","Algebra 2010, Geometry 2011, Statistics 2016-2017",[Decline to Answer],2,5,5,2,1,14,3,2,1,3
76282,1660,7,7,7,6,7,7,5,6,7,7,7,6,2,Elementary Statistics,"1, 2, 5","Algebra in 2015, Geometry in 2016, Statistics in 2017",[Decline to Answer],4,4,5,1,3,12,5,2,1,3
76285,1680,6,6,5,6,6,6,6,2,6,6,6,6,2,calculus,"3, 4",2016,[Decline to Answer],4,4,4,5,5,4,4,2,1,1
76288,#N/A,3,6,6,2,5,5,7,5,7,7,6,1,2,Statistics,"1, 2, 3, 4, 5",[Decline to Answer],[Decline to Answer],4,2,5,5,4,11,4,2,1,3
76291,#N/A,6,3,7,5,6,5,7,4,5,2,6,6,2,Introduction to Statistical Reasoning,"1, 2, 3, 4, 5","Statistics in 2014, Calculus in 2010, Pre-Calculus in 2008, Geometry in 2006, Algebra in 2007",[Decline to Answer],4,1,5,5,5,11,5,1,1,1
76294,1864,5,3,5,1,5,6,4,5,6,5,5,3,1,statistics,"1, 2",[Decline to Answer],[Decline to Answer],3,3,3,7,1,1,2,2,1,3
76297,1723,6,7,5,5,6,3,7,2,6,6,3,4,2,Statistics,"1, 2, 3, 5",Statistics 2000,[Decline to Answer],5,4,5,1,1,12,5,2,1,3
76300,#N/A,6,6,6,3,5,5,6,3,5,5,5,4,2,N/A,"1, 2",[Decline to Answer],[Decline to Answer],3,1,3,3,7,4,2,1,1,3
76303,1747,5,6,2,7,5,7,6,6,6,7,4,7,2,AP Calculus AB,"1, 2, 3, 4","Algebra in 2011, Geometry in 2012, Algebra 2 in 2013, Trigonometry in 2014, Calculus in 2015, AP Calculus AB in 2016",[Decline to Answer],4,1,5,5,5,12,5,1,1,1
76306,1655,6,2,7,6,7,7,7,7,7,7,4,5,1,Statistics,"1, 2, 3, 4, 5",2017,[Decline to Answer],4,1,2,1,5,12,4,2,1,4
76309,1758,4,3,5,5,6,2,2,4,4,6,4,4,2,Calculaus,"1, 2, 3, 4","Algebra 2012-2013, Geometry 2013-2014, Pre-cal 2014-2015, calculaus 2016-2017",[Decline to Answer],3,1,2,7,1,5,3,2,1,3
76312,#N/A,4,5,5,3,7,7,3,6,7,3,3,4,2,Statistics,"1, 2, 3, 5",Statistics in 2017,[Decline to Answer],4,1,3,7,5,9,4,1,1,4
76315,1869,7,3,5,5,7,1,5,3,7,3,2,6,1,Math 105,"1, 2, 5","Algebra in 2017, Geometry in 2014, Statistics in 2015",[Decline to Answer],4,2,5,3,1,4,2,2,1,3
76318,#N/A,7,6,5,2,6,4,5,4,6,5,7,2,1,Pre-calculus,"1, 2, 3",algebra in 2016-17 and pre calculus in 2017,n/a,4,1,3,3,4,11,4,1,1,3
76321,#N/A,5,5,6,5,4,7,3,7,7,5,3,2,2,Math 10 (Statistics),"1, 2, 3, 5",Statistics in 2016,[Decline to Answer],4,1,3,5,5,11,4,2,1,8
76324,1683,5,4,4,2,6,7,7,5,7,4,5,1,2,Pre-Algebra,"1, 2",2012,N/A,3,1,3,5,2,5,4,2,1,8
76327,1715,6,5,6,2,6,6,5,2,6,7,6,1,1,math 1A,"1, 2, 3, 4, 5","per-calculus/trigonometry in 2015, statistics in 2016, calculus in 2017",[Decline to Answer],4,5,3,7,7,6,2,1,1,4
76330,1641,6,6,7,1,7,7,6,6,7,5,6,2,1,Math C - Intermediate Algebra,"1, 2","Geometry - 2010, Algebra - 2016",N/A,3,2,5,3,3,5,2,2,1,4
76333,1696,2,2,3,2,5,4,5,5,6,4,5,2,2,Intermediate algebra,1,Math 2007,[Decline to Answer],2,1,5,5,4,10,4,2,1,1
76336,1684,5,4,5,3,6,7,5,5,6,5,5,4,1,basic math,6,[Decline to Answer],[Decline to Answer],2,1,3,7,4,14,3,2,1,3
76339,1643,6,4,6,4,7,6,4,5,6,3,3,3,1,Intermediate Algebra,"1, 2, 3","Geometry in 2014, Algebra II in 2015, Pre-Calculus in 2016, Intermediate Algebra in 2017",[Decline to Answer],3,1,4,4,4,6,3,2,1,4
76342,2103,7,5,7,6,7,7,4,7,7,6,6,7,1,Elementary Statistics,"1, 2, 3",Algebra 2013-2014 Geometry 2014-2015 Algebra 2 2015-2016 Precalc 2016-2017,[Decline to Answer],5,1,5,7,7,4,2,1,1,3
76345,#N/A,6,4,7,3,7,7,7,7,7,3,4,5,1,algebra,"1, 2",present,n/a,3,1,4,1,1,4,2,2,1,3
76348,#N/A,2,5,6,2,6,7,3,3,7,6,5,1,1,Math 220,1,2017,[Decline to Answer],3,3,4,5,5,5,4,2,1,4
76351,1644,5,4,6,1,5,7,2,5,5,6,1,1,1,Math C,"1, 2, 3, 5",[Decline to Answer],[Decline to Answer],4,1,3,3,5,10,2,2,1,4
76354,#N/A,6,5,7,4,3,6,2,5,5,5,3,4,2,calculus,"1, 2, 3, 4","Algebra, Geometry, and Trig 2002, Calculus 2006",[Decline to Answer],4,1,5,4,2,9,4,2,1,4
76357,1675,6,6,6,6,6,6,6,6,6,6,6,6,2,stat,"1, 2, 3, 4, 5",2014,[Decline to Answer],4,3,4,2,2,3,1,2,1,4
76360,1797,5,5,6,6,6,5,4,5,7,4,4,3,2,statistics,5,2017,[Decline to Answer],4,2,3,1,5,7,3,2,1,3
76363,1791,5,6,7,5,6,6,3,3,6,5,4,3,1,intermediate algebra,"1, 2, 3","geometry in 2012, algebra 2 in 2013, pre-calc/trig in 2014",[Decline to Answer],3,2,3,4,3,8,4,2,1,4
76366,#N/A,4,2,6,2,6,6,3,6,6,6,2,2,2,Math 4A,6,[Decline to Answer],[Decline to Answer],4,1,3,3,5,4,4,2,1,8
76369,1704,6,7,6,6,6,6,5,5,6,5,4,6,2,Math C,"1, 2",Algebra and Geometry 2016/2017,[Decline to Answer],2,3,4,2,2,4,2,2,1,1
76372,1808,6,5,6,3,6,6,4,5,7,2,6,4,2,statistics,"1, 5",[Decline to Answer],[Decline to Answer],4,3,5,4,3,3,3,2,1,7
76375,1730,6,5,7,4,5,5,7,6,6,4,5,3,2,statistics,"1, 2, 3, 4, 5",statistics 2015,[Decline to Answer],4,3,4,5,5,11,4,2,1,1
76378,1798,5,6,6,4,5,5,4,2,7,2,3,4,2,Precalculus 1,"1, 2, 3, 5","algebra in 2011, Geometry 2012, Statistics 2015, Pre-Calculus 2016",[Decline to Answer],5,3,4,7,7,1,2,2,1,3
76381,1646,7,6,7,6,6,6,5,5,6,5,6,5,2,Statistics,"1, 4, 5","Calculus 2012, statistics 2011 and 2017, algebra 2013",[Decline to Answer],4,4,5,5,5,4,3,1,1,1
76384,1727,7,6,7,2,6,3,6,5,6,7,4,2,1,"Math 220, Elementary Algebra","1, 2","Algebra 2012 & 2013, Geometry 2014",[Decline to Answer],3,3,4,2,2,5,2,1,1,3
76387,1881,7,6,6,4,6,6,5,4,5,6,4,4,2,pre cal,"1, 2, 3",[Decline to Answer],[Decline to Answer],5,5,3,3,5,10,4,1,1,3
76390,1896,5,4,5,5,6,6,7,2,6,5,7,5,2,Statistics,"1, 2, 3, 4, 5","Geometry in 2011, Algebra in 2012, Pre-Calculus in 2013, Calcalus AB in 2014, intermediate Algebra in 2015, Statistics in 2016",[Decline to Answer],4,2,4,2,2,13,4,2,1,4
76393,1810,6,6,2,3,2,2,6,2,6,6,4,1,2,Statistics is the most recent,"1, 2, 3, 5",Statistics 2015,[Decline to Answer],4,1,3,5,3,11,4,1,1,3
76396,#N/A,2,2,1,1,7,7,4,6,6,1,4,1,2,intermediate algebra,"1, 2","2013 algebra, 2014 geometry",[Decline to Answer],4,1,3,1,3,1,1,2,1,3
76399,1774,6,6,6,5,6,6,7,5,6,5,5,5,1,Intermediate Algebra,1,Algebra in 2017,[Decline to Answer],2,1,2,5,2,4,3,2,1,3
76402,1711,6,5,4,6,6,5,5,5,7,6,5,4,2,algebra,1,2016,[Decline to Answer],1,3,3,2,3,14,4,2,0,1
76405,1782,4,5,5,3,5,7,6,4,6,2,6,3,2,Intro to analytics and calculus (Precalc.) (2015-2016),"1, 2, 3","Algebra 1 in 2011, Geometry in 2013, Algebra 2 in 2014, Pre-Calc. in 2015",[Decline to Answer],3,1,4,6,5,1,3,1,1,8
76408,1654,5,4,6,5,4,5,3,6,6,5,5,3,2,I have most recently taken Intro to Statistics,5,2016,[Decline to Answer],4,1,5,5,5,11,4,2,1,4
76411,1677,5,3,6,6,6,2,6,2,5,2,5,6,1,Honors Calc 1 and Seminar,"1, 2, 3, 4, 5","Algebra in 2013, Geometry in 2014, Pre-Calc in 2016, Statistics in 2017, Calculus currently",[Decline to Answer],2,3,4,3,4,7,3,2,1,1
76414,1648,4,5,4,5,5,7,6,2,7,2,4,3,2,Statistics,"1, 2, 5","Algebra 2013, Geometry 2010, Statistics 2016",[Decline to Answer],3,3,4,1,1,6,2,2,1,3
76417,#N/A,5,5,6,5,7,6,6,5,6,3,4,5,1,Pre-Calculus/Triginometry,5,Statistics in 2014,[Decline to Answer],4,1,3,3,2,3,2,2,1,4
76420,1789,6,5,7,7,6,6,7,5,7,4,2,6,2,math for general education,"1, 2, 3, 5",Algebra 2013,[Decline to Answer],3,5,3,3,1,10,4,2,1,4
76423,1821,6,6,6,6,3,6,2,3,6,2,6,5,2,Statistics,"1, 2, 3, 4, 5","Algebra (2012), Geometry (2011), Pre-Calculus/Trigonometry (2013), Calculus (2015), Statistics (2016)",[Decline to Answer],4,3,5,6,5,13,5,1,1,1
76426,#N/A,5,5,5,4,4,6,4,5,4,4,4,2,2,Calculus,"1, 2, 3, 4, 5","Geometry 2009, Algebra 2010, Pre-calculus 2011, Statistics 2012, Calculus 2013",[Decline to Answer],4,2,3,1,3,11,4,2,1,4
76429,1761,6,5,7,5,7,6,6,5,7,3,7,3,2,Algebra 2,"1, 2","Algebra in 2012, Geometry in 2011",[Decline to Answer],3,1,5,3,4,8,3,2,1,1
76432,#N/A,5,5,7,4,5,7,5,5,6,4,4,1,2,Statistics,"1, 2, 5",Statistics 2016,[Decline to Answer],3,3,4,3,2,8,4,2,1,1
76435,1650,7,4,7,5,5,5,5,7,6,7,7,6,2,Linear Algebra,"1, 3, 4, 5",Linear Algebra 2016,[Decline to Answer],4,5,2,3,3,5,4,1,1,4
76438,2876,5,4,7,1,7,6,4,5,7,5,7,2,1,Statistics,"1, 2, 5","Geometry in 2012, Algebra in 2015, Statistics in 2017",[Decline to Answer],4,3,5,6,6,10,4,2,1,7
76441,#N/A,7,2,7,5,6,7,6,4,6,5,4,3,2,Elementary statistics,"1, 5","Algebra in 2015, Statistics in 2016",[Decline to Answer],4,2,3,5,6,12,5,2,1,1
76444,1682,3,3,5,2,5,5,3,5,6,6,3,2,1,Elementary Algebra,1,"Algebra, 2017",[Decline to Answer],3,1,5,2,4,3,3,2,1,1
76447,1740,5,3,1,1,5,6,4,5,6,3,5,1,2,statistics,"1, 2, 5",statistics 2017,[Decline to Answer],3,5,3,1,3,8,3,2,1,3
76453,1833,6,6,7,6,7,2,7,2,7,3,7,6,2,Psychological statistics,"1, 2, 5",2016,[Decline to Answer],3,2,4,2,1,1,2,2,1,7
76456,#N/A,3,4,5,3,3,6,5,5,5,4,3,1,2,High School math,2,[Decline to Answer],[Decline to Answer],4,1,3,2,1,8,3,1,1,1
76459,#N/A,7,6,7,1,2,5,6,4,6,6,3,1,2,N/a,"1, 2, 3, 4, 5",Calculus in 2013,N/a,4,4,5,1,3,9,3,2,1,7
76462,1728,5,5,5,2,5,6,2,6,6,6,2,1,1,Statistics,5,Statistics in Fall semester 2017,[Decline to Answer],2,1,4,5,1,3,2,2,1,4
76465,1688,7,7,7,6,6,5,3,5,6,3,7,5,1,Intermediate (Multivariable) Calculus,"1, 2, 3, 4, 5",Calculus 2017,[Decline to Answer],4,1,5,6,5,11,4,1,1,4
76468,2754,6,4,5,2,1,5,1,2,5,6,4,1,1,psych 7 Statistics,"1, 2",Algebra 2016 Geometry 2014,[Decline to Answer],2,3,5,2,1,2,1,2,1,3
76471,1762,4,3,6,3,4,5,5,6,5,5,5,3,2,Statistics,"1, 2, 3, 4, 5",Statistics 2017,[Decline to Answer],4,4,3,2,4,7,2,2,1,4
76474,1665,6,5,6,7,7,6,2,5,6,6,5,7,2,Math 150 Calculus with Analytic Geometry I,"1, 2, 3, 4",Calculus in 2011,[Decline to Answer],5,1,3,1,4,11,4,1,1,8
76477,#N/A,5,6,7,4,4,5,5,4,5,5,5,2,2,Statistics,"1, 2, 4, 5","Algebra in 2013, Geometry in 2011, Calculus in 2014, Statistics in 2016",[Decline to Answer],3,2,5,4,3,11,4,2,1,7
76480,1840,6,6,5,5,5,5,3,6,6,6,5,3,2,geometry,"1, 2",[Decline to Answer],[Decline to Answer],2,5,4,6,6,11,5,1,1,1
76483,#N/A,6,4,6,6,6,5,6,6,7,6,6,4,2,Elementary Statistics,"1, 2, 3, 5",Statistics in 2014,[Decline to Answer],4,2,3,1,5,7,3,1,1,3
76486,1652,6,6,6,6,3,6,6,6,6,2,2,6,2,pre-caculus,"1, 2, 3, 4","algebra in 2011,geometry 2012, pre-calculus in 2013, calculus in 2014",i didn't check other,4,5,1,1,1,6,2,2,0,4
76489,1811,7,2,3,5,5,6,3,6,6,6,2,2,2,statistics,5,2013,[Decline to Answer],4,3,5,7,1,3,1,2,1,3
76492,1794,7,6,7,7,6,6,4,5,6,6,5,5,2,Linear Analysis,"1, 2, 3, 4, 5, 6","Algebra in 2012, Geometry in 2010, Pre-Calculus/Triginometry in 2013, Calculus in 2016, Statistics in 2017",Linear Analysis in 2017,5,4,5,5,3,9,5,2,1,1
76495,1880,4,5,5,5,5,3,2,2,5,2,5,4,1,Math 48C,"1, 2, 3, 4, 5, 6","Algebra 2014, Geometry 2016, Pre-Calculus/Trigonometry 2017, Calculus 2017",Probability 2017,4,1,5,2,5,8,5,2,1,4
76498,1857,6,5,5,5,5,6,5,5,7,5,6,4,1,Statistics,"1, 2, 5","Algebra in 2012, Geometry in 2013 , Statistics in 2016",N/A,4,1,3,5,5,10,5,1,1,4
76501,#N/A,5,4,6,4,4,6,2,4,7,3,3,2,2,Statistics (Math 10),"1, 2, 5",[Decline to Answer],[Decline to Answer],3,4,4,2,3,3,4,2,1,1
76504,#N/A,7,5,7,2,2,7,5,7,7,6,7,3,2,statistics,"1, 2, 5","algebra 2014, geometry 2007, statistics 2016",[Decline to Answer],3,1,4,1,4,11,3,2,1,4
76507,1775,6,6,6,5,4,6,6,5,7,3,7,4,2,General Statistics,"1, 2, 3, 4, 5","Algebra in 2009, 2010; Geometry in 2012; Pre-Calc/Trig in 2013, 2014; Statistics in 2015, 2017",[Decline to Answer],4,3,5,4,5,12,5,1,1,1
76510,#N/A,7,6,6,7,7,2,7,4,6,3,5,5,1,Statistics,"1, 2, 3",[Decline to Answer],[Decline to Answer],4,2,4,1,1,3,2,2,1,3
76513,#N/A,5,4,5,5,4,4,4,5,6,5,4,5,2,Algebra 2,"1, 2",Algebra 2 in 2016,[Decline to Answer],3,1,3,7,1,6,2,2,1,3
76516,1658,5,4,7,5,7,6,3,6,7,1,6,5,1,Elementary Statistics,"1, 2, 5",Algebra in 2017,[Decline to Answer],4,4,4,1,5,10,4,2,1,1
76519,#N/A,6,5,7,2,5,3,2,3,4,5,5,2,2,I am not,"1, 2, 3",Pre-Calculus 2014,N/A,4,1,3,2,2,1,1,1,1,4
76522,#N/A,5,5,6,5,5,6,6,6,6,5,6,3,2,algebra,1,algebra 2008,[Decline to Answer],1,1,1,2,1,1,2,2,1,4
76525,1662,4,4,4,4,5,6,3,4,5,5,5,4,2,N/A,"1, 2, 5",Statistics in 2016,[Decline to Answer],2,3,3,3,2,9,4,1,1,4
76528,2738,3,2,6,4,3,7,6,7,7,6,2,1,2,statistics,"1, 2, 5",[Decline to Answer],[Decline to Answer],3,1,5,5,5,12,4,2,1,1
76531,1713,6,6,5,1,4,7,1,6,6,6,6,1,2,"Algebra, Geometry","1, 2",Geometry in 2017,[Decline to Answer],3,3,4,5,2,11,4,1,1,4
76534,1826,1,4,7,2,3,7,2,3,6,2,3,2,2,High school Trig/Pre Calc,"1, 2, 3","Algebra 1 in 2013, Geometry in 2014, Algerbra 2 in 2015, Trig/Pre Calc 2016",[Decline to Answer],4,1,4,2,4,12,4,2,1,8
76537,#N/A,6,5,6,3,5,6,6,5,6,2,6,3,1,statistics,1,algebra in 2016,[Decline to Answer],3,5,4,5,1,4,2,2,1,4
76540,1689,5,6,6,5,6,7,6,6,7,6,6,3,2,Intermediate Algebra,"1, 2, 5",2015,2015,3,4,4,5,3,12,4,2,1,4
76543,#N/A,6,7,5,6,7,7,6,3,6,6,2,1,2,Entry level Calc,"1, 2, 3, 4, 5","Algebra 2011, Geometry 2102, Pre-Calc/Trig 2013, Calculus 2014, '15",N/A,4,2,5,5,5,11,5,1,1,1
76546,1817,7,5,7,6,7,7,5,5,7,1,7,7,1,Pre-Calculus,"1, 2",[Decline to Answer],[Decline to Answer],3,3,2,7,6,7,4,1,0,4
76549,1663,7,6,7,6,7,6,5,5,6,2,4,5,2,Statistics,"1, 2, 3, 4, 5","Algebra 1 in 2012, Geometry in 2013, Algebra 2/Trig in 2014, Pre-Calculus/Trig in 2015, Calculus 1A in 2016, Calculus 1B in 2016, Statistics in 2016",[Decline to Answer],4,3,4,5,6,13,5,2,1,1
76552,1766,3,3,6,5,5,6,7,2,7,3,5,2,2,Statistics,"1, 5","2017, 2017",[Decline to Answer],4,2,5,1,1,4,4,2,1,1
76555,1861,5,3,3,1,4,6,5,6,5,7,4,1,1,Math 235,6,[Decline to Answer],"Integrated math, 2016",3,1,3,5,5,11,5,2,1,1
76558,1659,1,4,3,5,4,6,7,4,5,3,2,5,2,Pre-Calculas 2017,"1, 2, 3, 5","College Algebra 2016, Pre-Calculas 2017, Statistics 2015, Geometry 2007",[Decline to Answer],4,4,4,1,2,7,2,1,1,8
